id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,created_at,updated_at,quality_grade,license,url,image_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
293956373,64d85ea5-889e-489b-b196-e14096b37b76,2021/02/02 3:10 PM,2021-02-02,2021-02-02 21:10:00 UTC,Central Time (US & Canada),9450201,2025-06-30 04:01:55 UTC,2025-06-30 12:23:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/293956373,https://inaturalist-open-data.s3.amazonaws.com/photos/529066503/medium.jpg,"",,1,0,false,,"Nacogdoches, TX, USA",31.6310788737,-94.6442676398,8,,,,8,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
294098555,2fa869fc-cd9a-4f94-b36a-17d6a3f7ba8c,2020-04-04 13:04:51,2020-04-04,2020-04-04 18:04:51 UTC,Central Time (US & Canada),7824274,2025-06-30 17:23:33 UTC,2025-07-10 02:38:04 UTC,research,,https://www.inaturalist.org/observations/294098555,https://static.inaturalist.org/photos/529333228/medium.jpg,"",,2,0,false,843,"Tucker Rd, Tecumseh, OK, US",35.2302140954,-96.9201740297,1991,,,,1991,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
294217772,89d6fe4b-22b1-4671-ae9f-a7c033a6f5f9,2025-05-13 19:48:51-05:00,2025-05-13,2025-05-14 00:48:51 UTC,Central Time (US & Canada),8834054,2025-07-01 02:16:50 UTC,2025-07-01 14:08:11 UTC,research,,https://www.inaturalist.org/observations/294217772,https://static.inaturalist.org/photos/529560945/medium.jpg,"","",3,0,false,3,"McConnell Air Force Base, McConnell AFB, KS, US",37.62099808,-97.2527784281,9,,,,9,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
296562688,cf68880f-f8e0-4eab-9282-e043fa586ffb,2015-06-14 21:30:16,2015-06-14,2015-06-15 02:30:16 UTC,Central Time (US & Canada),553407,2025-07-09 18:07:24 UTC,2025-07-09 18:38:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/296562688,https://inaturalist-open-data.s3.amazonaws.com/photos/534005909/medium.jpg,"",,1,0,false,2,"Precinct 13, IL, USA",38.1489906111,-90.1770477222,,,,,,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
296604535,c8d7e346-fa53-4a4a-bc2c-0624fea23fbe,2025-07-09 14:53:08,2025-07-09,2025-07-09 19:53:08 UTC,Central Time (US & Canada),9517779,2025-07-09 21:06:00 UTC,2025-07-10 03:31:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/296604535,https://inaturalist-open-data.s3.amazonaws.com/photos/534086876/medium.jpg,"",Found in pool and kitchen,1,0,false,2,"Texas, US",33.541822126,-96.490544062,20951,,,,28957,obscured,,true,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
296610891,3954ff07-647c-47f9-b2a4-2eb13a17032f,2015-03-13 21:45:36,2015-03-13,2015-03-14 02:45:36 UTC,Central Time (US & Canada),553407,2025-07-09 21:36:42 UTC,2025-09-27 20:41:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/296610891,https://inaturalist-open-data.s3.amazonaws.com/photos/534099180/medium.jpg,"",,2,0,false,2,"Herrin, IL 62948, USA",37.7741088611,-89.0104598889,,,,,,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
296645403,1093df42-d8c0-4628-ac12-c3b504b4fba3,2020/02/17 10:19 PM,2020-02-17,2020-02-18 04:19:00 UTC,Central Time (US & Canada),553407,2025-07-10 00:33:01 UTC,2025-09-27 20:41:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/296645403,https://inaturalist-open-data.s3.amazonaws.com/photos/534166895/medium.jpg,"",,2,0,false,,"Illinois, US",38.6523514965,-90.0376092914,8,,,,28210,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
296753559,98f43d11-60f7-4a98-a1ac-497bd5af5072,2009/10/10 2:43 PM,2009-10-10,2009-10-10 19:43:00 UTC,Central Time (US & Canada),1914387,2025-07-10 13:27:43 UTC,2025-07-10 15:39:04 UTC,needs_id,CC0,https://www.inaturalist.org/observations/296753559,https://inaturalist-open-data.s3.amazonaws.com/photos/534375608/medium.jpg,"",,1,0,false,,"Henderson County, KY, USA",37.8488054,-87.7401166,,,,,,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
297175331,db81985a-5495-48e6-8fbb-797bbb1e6d3a,2010-03-27 12:44:49,2010-03-27,2010-03-27 17:44:49 UTC,Central Time (US & Canada),553407,2025-07-12 01:49:29 UTC,2025-07-12 03:15:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/297175331,https://inaturalist-open-data.s3.amazonaws.com/photos/535175562/medium.jpg,"",,1,0,false,2,"Gorham, IL 62940, USA",37.7244899929,-89.4632916525,28,,,,28,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
297177563,1e81c246-6cb5-41bd-b50d-f61c4f81de97,2010-03-24 23:47:27,2010-03-24,2010-03-25 04:47:27 UTC,Central Time (US & Canada),553407,2025-07-12 02:01:20 UTC,2025-09-27 20:41:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/297177563,https://inaturalist-open-data.s3.amazonaws.com/photos/535179804/medium.jpg,"",,2,0,false,2,"Valmeyer, IL 62295, USA",38.288192134,-90.3084007278,39,,,,39,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
297455355,9aba8f66-5100-466d-a038-6a4fb89c43c9,2012/03/15 11:35 PM,2012-03-15,2012-03-16 04:35:00 UTC,Central Time (US & Canada),553407,2025-07-13 01:06:57 UTC,2025-07-16 18:29:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/297455355,https://inaturalist-open-data.s3.amazonaws.com/photos/535693684/medium.jpg,"",,1,0,false,,"Monroe County, IL, USA",38.2879576873,-90.3083588688,8,,,,8,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
298191319,6840e2a0-e886-4a4e-9fa8-aed225b2f381,2025-07-09 09:59:55,2025-07-09,2025-07-09 13:59:55 UTC,Indiana (East),4229706,2025-07-15 16:19:32 UTC,2025-07-15 22:34:28 UTC,research,,https://www.inaturalist.org/observations/298191319,https://static.inaturalist.org/photos/537093896/medium.jpg,"",,1,0,false,2,"Noblesville, IN 46062, USA",40.0966151,-86.0907531,,,,,,,open,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
301238948,0b7a49eb-095b-4a36-967e-78492c2e0801,2025-07-23 13:15:23,2025-07-23,2025-07-23 18:15:23 UTC,Central Time (US & Canada),6844761,2025-07-26 16:05:39 UTC,2025-07-26 18:24:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/301238948,https://inaturalist-open-data.s3.amazonaws.com/photos/542815214/medium.jpg,"",,1,0,false,2,"Greenwood, MO 64034, USA",38.8525470902,-94.2901168764,67,,,,67,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
301239922,a6bed281-0df6-4a2c-8d0a-75c3c7892f0d,2025-07-07 06:37:09,2025-07-07,2025-07-07 11:37:09 UTC,Central Time (US & Canada),6844761,2025-07-26 16:08:47 UTC,2025-07-26 20:42:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/301239922,https://inaturalist-open-data.s3.amazonaws.com/photos/542816726/medium.jpg,"",,2,0,false,2,"Greenwood, MO 64034, USA",38.8528011406,-94.2898912355,233,,,,233,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
301860194,8d0c9a43-9c6d-4bed-ab8a-244306413a33,2024-04-19 20:59:26,2024-04-19,2024-04-20 01:59:26 UTC,Central Time (US & Canada),5281716,2025-07-28 16:21:03 UTC,2025-07-28 19:11:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/301860194,https://inaturalist-open-data.s3.amazonaws.com/photos/543975515/medium.jpg,"",,2,0,false,843,"N Turnbaugh St, Puxico, MO, US",36.953939707,-90.1592384354,18163,,,,18163,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
302775479,f399c39f-0a4b-4383-87fb-dfcfdd37c41d,2025-07-31 21:06:13,2025-07-31,2025-08-01 02:06:13 UTC,Central Time (US & Canada),6979037,2025-08-01 02:49:54 UTC,2025-08-01 04:26:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/302775479,https://inaturalist-open-data.s3.amazonaws.com/photos/545683221/medium.jpg,"",,1,0,false,2,"Iowa, US",41.444318896,-91.3497347072,115,,,,27785,,obscured,true,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
302786274,b545a2b0-70f4-4d8c-9dd9-4f62a2c9e220,2025-05-09 11:48:19-05:00,2025-05-09,2025-05-09 16:48:19 UTC,Central Time (US & Canada),8312529,2025-08-01 04:08:37 UTC,2025-08-01 04:25:16 UTC,research,,https://www.inaturalist.org/observations/302786274,https://static.inaturalist.org/photos/545696170/medium.jpg,"","",1,0,false,3,"Fieldcrest Cir, Cabot, AR, US",34.9546666667,-92.0346055,18,,,,18,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
302980155,56d192f7-7261-436b-b1ef-56a95440e503,2025-08-01 13:33:51-05:00,2025-08-01,2025-08-01 18:33:51 UTC,Central Time (US & Canada),6069640,2025-08-01 22:45:50 UTC,2025-09-27 20:39:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/302980155,https://inaturalist-open-data.s3.amazonaws.com/photos/546060202/medium.jpg,"","",3,0,false,3,"Illinois, US",37.6463282359,-89.1513156631,3,,,,28359,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
303414072,3a1b93a8-eead-4739-b1e2-7ab37c2d769f,2025/03/03 8:44 AM,2025-03-03,2025-03-03 14:44:00 UTC,Central Time (US & Canada),1582940,2025-08-03 13:47:02 UTC,2025-08-03 14:30:01 UTC,research,CC-BY,https://www.inaturalist.org/observations/303414072,https://inaturalist-open-data.s3.amazonaws.com/photos/546873886/medium.jpg,"",,2,0,false,,"Louisiana, US",30.8487042225,-92.383518405,15,,,,29304,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
303915150,a3fc4323-4742-412e-9f4d-bd7f6f7c1f56,2025-03-30 02:10:37,2025-03-30,2025-03-30 07:10:37 UTC,Central Time (US & Canada),1899240,2025-08-05 06:19:43 UTC,2025-09-27 21:11:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/303915150,https://inaturalist-open-data.s3.amazonaws.com/photos/547825566/medium.jpg,"",,2,0,false,843,"S 300th Rd, Wagoner, OK, US",35.9289116667,-95.350595,5,,,,5,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
304033709,9c078618-d7be-4d42-8925-eb866695d43a,2025-08-05 14:07:31,2025-08-05,2025-08-05 18:07:31 UTC,Indiana (East),1993152,2025-08-05 18:12:03 UTC,2025-09-04 03:00:44 UTC,research,CC0,https://www.inaturalist.org/observations/304033709,https://inaturalist-open-data.s3.amazonaws.com/photos/548048427/medium.jpg,"",,2,0,false,2,"Coalmont, IN 47438, USA",39.1883279722,-87.2306839722,,,,,,,open,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
304695912,63b1d929-4ce5-4244-a781-efadcfbf9e91,2025-06-29 19:38:41,2025-06-29,2025-06-29 23:38:41 UTC,Indiana (East),9544075,2025-08-08 12:02:25 UTC,2025-10-04 20:24:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/304695912,https://inaturalist-open-data.s3.amazonaws.com/photos/549314870/medium.jpg,"",Salamander? ,3,0,false,2,"Valley Mills, Indianapolis, IN 46221, USA",39.6881180248,-86.2680699304,8,,,,8,,open,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
309467674,8014bf12-c6b7-4855-9cd2-b12972e673c9,2025-08-27 07:19:53,2025-08-27,2025-08-27 12:19:53 UTC,Central Time (US & Canada),275627,2025-08-27 12:21:01 UTC,2025-09-04 03:00:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/309467674,https://static.inaturalist.org/photos/558445841/medium.jpg,"",,1,0,false,2,"Browder, KY 42326, USA",37.24440093,-87.02275758,4,,,,4,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
310089476,3b89019e-f5a1-48c3-8a68-0008da9af6b4,2025-08-29 15:24:00,2025-08-29,2025-08-29 20:24:00 UTC,Central Time (US & Canada),216298,2025-08-29 23:56:02 UTC,2025-09-10 19:02:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/310089476,https://inaturalist-open-data.s3.amazonaws.com/photos/559615820/medium.jpg,"",,3,0,false,2,"Pleasant Township, KS, USA",37.5662279142,-97.1003135294,45,,,,45,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
310624799,5cee7e3f-da38-4b0f-ba7e-ec34d612a98c,2025-08-31 11:46:01-05:00,2025-08-31,2025-08-31 16:46:01 UTC,Central Time (US & Canada),3020186,2025-08-31 23:00:37 UTC,2025-09-27 21:11:04 UTC,research,,https://www.inaturalist.org/observations/310624799,https://static.inaturalist.org/photos/562483556/medium.jpg,"","",2,0,false,3,"E Church Ave, Fairland, OK, US",36.7541966667,-94.8427583333,3,,,,3,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
312032107,21c855aa-84e0-44c6-bfa1-5c4fcdde3550,2025-09-06 15:53:07,2025-09-06,2025-09-06 20:53:07 UTC,Central Time (US & Canada),9023719,2025-09-06 21:20:14 UTC,2025-09-09 01:44:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/312032107,https://inaturalist-open-data.s3.amazonaws.com/photos/563324847/medium.jpg,"",,2,0,false,2,"Grove, OK 74344, USA",36.6511260997,-94.824566,,,,,,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
312105170,09a11034-6062-47cf-8c61-4d6fe88826b3,2023-02-08 19:20:52,2023-02-08,2023-02-09 01:20:52 UTC,Central Time (US & Canada),9725009,2025-09-07 03:40:57 UTC,2025-09-07 03:45:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/312105170,https://inaturalist-open-data.s3.amazonaws.com/photos/563464490/medium.jpg,"",,1,0,false,843,"Fayetteville Rd, Van Buren, AR, US",35.4596795441,-94.3560572657,51,,,,51,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
313165928,d439c0d7-99e4-42e4-9d2f-fad4f1fe4b9e,2025-05-25 11:02:51,2025-05-25,2025-05-25 16:02:51 UTC,Central Time (US & Canada),9105987,2025-09-11 18:53:17 UTC,2025-09-16 15:26:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/313165928,https://inaturalist-open-data.s3.amazonaws.com/photos/565503626/medium.jpg,"",,4,0,false,843,"Cheney, KS, US",37.535799886,-97.6875844753,3,,,,3,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
313468518,1768906f-9db3-43c0-b145-732b44ac9026,2025-09-12 15:03:00-04:00,2025-09-12,2025-09-12 19:03:00 UTC,Eastern Time (US & Canada),1184268,2025-09-13 02:25:07 UTC,2025-09-13 12:42:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/313468518,https://inaturalist-open-data.s3.amazonaws.com/photos/566087024/medium.jpg,"","",2,0,false,3,"SR-100, Bucyrus, OH, US",40.746025,-82.9064166667,13,,,,13,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
314009029,3ee28583-3338-4778-b0c3-c226d9f1c170,2025-08-31 17:45:30-04:00,2025-08-31,2025-08-31 21:45:30 UTC,Indiana (East),8642699,2025-09-15 01:22:01 UTC,2025-09-15 13:17:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/314009029,https://inaturalist-open-data.s3.amazonaws.com/photos/567114842/medium.jpg,"","",2,0,false,3,"Railroad St, Elizabethtown, IN, US",39.1327445,-85.8095166667,17,,,,17,,open,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
314771736,db20c001-b8d5-47c6-9558-8fb7a4bf4c43,2024-03-10 01:12:18,2024-03-10,2024-03-10 06:12:18 UTC,Central Time (US & Canada),965545,2025-09-18 12:13:58 UTC,2025-09-27 13:54:16 UTC,research,,https://www.inaturalist.org/observations/314771736,https://static.inaturalist.org/photos/568559463/medium.jpg,"",,4,0,false,843,United States,36.3074700558,-89.1646868884,91227,,,,91227,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
315823647,822fba38-5ed5-41b1-8678-e6ee3bdb31bc,2025-09-22 10:45:20,2025-09-22,2025-09-22 14:45:20 UTC,Eastern Time (US & Canada),1638108,2025-09-22 15:14:29 UTC,2025-10-13 21:18:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/315823647,https://inaturalist-open-data.s3.amazonaws.com/photos/571049586/medium.jpg,"",,0,0,false,2,"Boston Township, OH, USA",41.2118577997,-81.5751827997,,,,,,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
315857038,5cc2bd7e-7ee7-4d1c-ac8f-12f4c2a661da,2021-10-28 12:31:22,2021-10-28,2021-10-28 16:31:22 UTC,Eastern Time (US & Canada),9321442,2025-09-22 17:38:31 UTC,2025-09-30 23:37:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/315857038,https://inaturalist-open-data.s3.amazonaws.com/photos/570628811/medium.jpg,"",,2,1,false,843,"Paulspointe Ct, Loveland, OH, US",39.29325,-84.282105,65,,,,65,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
316154225,7dd5fefe-51b0-489b-86ae-52d7eaa73ee4,2025-07-21 13:23:04,2025-07-21,2025-07-21 17:23:04 UTC,Indiana (East),619493,2025-09-23 22:05:00 UTC,2025-09-24 10:21:14 UTC,needs_id,,https://www.inaturalist.org/observations/316154225,https://static.inaturalist.org/photos/571182675/medium.jpg,"",,1,0,false,843,"US-50, Seymour, IN, US",38.959125,-85.798605,7,,,,7,,open,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
317022919,c44a7571-ac17-466e-b557-30436ef684c2,Sat Sep 27 2025 13:19:50 GMT -0400 (EDT),2025-09-27,2025-09-27 17:19:50 UTC,Indiana (East),8298807,2025-09-27 17:24:57 UTC,2025-09-30 21:47:09 UTC,research,,https://www.inaturalist.org/observations/317022919,https://static.inaturalist.org/photos/572817073/medium.jpg,"",,4,1,false,333,United States,41.3188999235,-84.8396704723,17,,,,27816,,obscured,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
317148939,915b2b1d-91b6-4582-a0b3-3359a917b1d3,2025/09/27 6:27 PM,2025-09-27,2025-09-27 23:27:00 UTC,Central Time (US & Canada),506840,2025-09-28 02:08:43 UTC,2025-09-30 15:26:40 UTC,research,,https://www.inaturalist.org/observations/317148939,https://static.inaturalist.org/photos/573058589/medium.jpg,"",,3,0,false,,"Hartford, IL, USA",38.8264916667,-90.09105,136,,,,136,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
317897350,a973bcbd-28fe-4e18-ac0f-8539fb1f21fb,2025/09/30 6:44 PM,2025-09-30,2025-09-30 23:44:00 UTC,Central Time (US & Canada),506840,2025-10-01 01:13:49 UTC,2025-10-01 02:15:10 UTC,research,,https://www.inaturalist.org/observations/317897350,https://static.inaturalist.org/photos/574484077/medium.jpg,"",,1,0,false,,"Pontoon Beach, IL, USA",38.6751333333,-90.0825416667,2489,,,,2489,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
318240768,49ba91fe-2b16-412b-92ae-48c52952b5ca,2025-09-19 00:53:10-05:00,2025-09-19,2025-09-19 05:53:10 UTC,Central Time (US & Canada),4784828,2025-10-02 17:55:04 UTC,2025-10-03 17:40:33 UTC,research,,https://www.inaturalist.org/observations/318240768,https://static.inaturalist.org/photos/575140878/medium.jpg,"","",2,0,false,3,"Kansas, US",38.9070089718,-95.2380002606,13,,,,28181,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
318291806,8e5015b8-2df4-4629-a0a2-d7a345cfc6e9,2025-10-02 17:27:13-05:00,2025-10-02,2025-10-02 22:27:13 UTC,Central Time (US & Canada),6108653,2025-10-02 22:30:06 UTC,2025-10-03 00:35:28 UTC,research,,https://www.inaturalist.org/observations/318291806,https://static.inaturalist.org/photos/575235937/medium.jpg,"","",2,0,false,3,"Lake Front Dr, Russellville, AR, US",35.3039383333,-93.1523583333,6,,,,6,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
318323303,6acb19d0-59dd-4af3-9390-788e60f2e7ec,2025-10-01 07:30:50,2025-10-01,2025-10-01 12:30:50 UTC,Central Time (US & Canada),2713050,2025-10-03 02:15:05 UTC,2025-10-04 04:16:21 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/318323303,https://inaturalist-open-data.s3.amazonaws.com/photos/575300806/medium.jpg,"",,1,0,false,843,"Bypass Rd, Charleston, IL, US",39.456111187,-88.1463159783,57,,,,57,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
318557672,9b2c7588-aa5f-491f-b5a0-32120ddb8515,2025-09-04 10:45:20,2025-09-04,2025-09-04 14:45:20 UTC,Eastern Time (US & Canada),7926322,2025-10-04 04:43:05 UTC,2025-10-04 18:51:01 UTC,research,CC-BY,https://www.inaturalist.org/observations/318557672,https://inaturalist-open-data.s3.amazonaws.com/photos/575751876/medium.jpg,"",,2,0,false,843,"Mansfield, OH, US",40.8018333333,-82.5815416667,4,,,,4,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
319408210,c50763a2-c9cd-427f-8d2f-49bb45c54e21,2025-10-07 10:51:18,2025-10-07,2025-10-07 14:51:18 UTC,Eastern Time (US & Canada),2120493,2025-10-07 18:10:51 UTC,2025-10-09 02:37:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/319408210,https://inaturalist-open-data.s3.amazonaws.com/photos/577374129/medium.jpg,"",,2,0,false,2,"Pleasant Township, OH, USA",39.8878077997,-83.2095676997,,,,,,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
